ID,pollutant,tissue,concentration,status,outlier,prediction,residual,model_anomaly,final_anomaly_flag
26_02_liver,Metal_A,liver,100.03,Detected,no,4.601846264165487,1.361840371008114,False,False
26_02_stomach,Metal_A,stomach,2563.51,Detected,no,4.601846264165487,2464.8418403710084,False,False
26_10_muscle,Metal_A,muscle,4.04,Detected,no,4.601846264165487,-94.62815962899188,False,False
26_10_liver,Metal_A,liver,102.84,Detected,no,4.601846264165487,4.171840371008116,False,False
26_10_stomach,Metal_A,stomach,7564.33,Detected,no,4.601846264165487,7465.661840371008,False,False
26_11_muscle,Metal_A,muscle,13.68,Detected,no,4.601846264165487,-84.9881596289919,False,False
26_11_liver,Metal_A,liver,80.07,Detected,no,4.601846264165487,-18.598159628991894,False,False
26_11_stomach,Metal_A,stomach,1067.97,Detected,no,4.601846264165487,969.3018403710081,False,False
28_15_muscle,Metal_A,muscle,9.86,Detected,no,5.27518968323683,-184.56754232585212,False,False
28_15_liver,Metal_A,liver,86.89,Detected,no,5.27518968323683,-107.5375423258521,False,False
28_15_stomach,Metal_A,stomach,9426.37,Detected,no,5.27518968323683,9231.94245767415,True,True
47_01_muscle,Metal_A,muscle,9.81,Detected,no,4.591518163860535,-87.8340744097847,False,False
47_01_liver,Metal_A,liver,61.78,Detected,no,4.591518163860535,-35.864074409784706,False,False
47_01_inksac,Metal_A,inksac,75.32,Detected,no,4.591518163860535,-22.324074409784714,False,False
47_01_stomach,Metal_A,stomach,6945.21,Detected,no,4.591518163860535,6847.565925590216,False,False
49_04_muscle,Metal_A,muscle,9.94,Detected,no,4.712542126361265,-100.39482766522617,False,False
49_04_liver,Metal_A,liver,102.0,Detected,no,4.712542126361265,-8.334827665226172,False,False
49_04_inksac,Metal_A,inksac,78.13,Detected,no,4.712542126361265,-32.204827665226176,False,False
49_04_stomach,Metal_A,stomach,391.67,Detected,no,4.712542126361265,281.33517233477386,False,False
26_01_muscle,Metal_A,muscle,14.9,Detected,no,4.601846264165487,-83.76815962899188,False,False
26_01_liver,Metal_A,liver,87.93,Detected,no,4.601846264165487,-10.73815962899188,False,False
26_01_stomach,Metal_A,stomach,11461.24,Detected,no,4.601846264165487,11362.571840371007,True,True
49_03_muscle,Metal_A,muscle,15.52,Detected,no,4.712542126361265,-94.81482766522618,False,False
49_03_liver,Metal_A,liver,95.1,Detected,no,4.712542126361265,-15.234827665226177,False,False
49_03_inksac,Metal_A,inksac,9.76,Detected,no,4.712542126361265,-100.57482766522617,False,False
49_03_stomach,Metal_A,stomach,2819.0,Detected,no,4.712542126361265,2708.6651723347736,False,False
47_04_muscle,Metal_A,muscle,15.74,Detected,no,4.591518163860535,-81.90407440978471,False,False
47_11_muscle,Metal_A,muscle,2.67,Detected,no,4.591518163860535,-94.9740744097847,False,False
47_04_liver,Metal_A,liver,96.8,Detected,no,4.591518163860535,-0.8440744097847102,False,False
47_11_liver,Metal_A,liver,116.21,Detected,no,4.591518163860535,18.565925590215286,False,False
47_04_inksac,Metal_A,inksac,86.32,Detected,no,4.591518163860535,-11.324074409784714,False,False
47_11_inksac,Metal_A,inksac,87.12,Detected,no,4.591518163860535,-10.524074409784703,False,False
47_04_stomach,Metal_A,stomach,184.3,Detected,no,4.591518163860535,86.6559255902153,False,False
47_11_stomach,Metal_A,stomach,793.78,Detected,no,4.591518163860535,696.1359255902153,False,False
49_14_muscle,Metal_B,muscle,0.06,BLOD,no,0.6433603618185632,-0.8428644608062081,False,False
49_14_liver,Metal_B,liver,0.52,Detected,no,0.6433603618185632,-0.3828644608062082,False,False
49_14_inksac,Metal_B,inksac,0.05,BLOD,no,0.6433603618185632,-0.8528644608062081,False,False
49_14_stomach,Metal_B,stomach,6.74,Detected,no,0.6433603618185632,5.837135539193792,False,False
49_07_muscle,Metal_B,muscle,0.06,BLOD,no,0.6433603618185632,-0.8428644608062081,False,False
49_07_liver,Metal_B,liver,0.67,Detected,no,0.6433603618185632,-0.23286446080620815,False,False
49_07_inksac,Metal_B,inksac,0.05,BLOD,no,0.6433603618185632,-0.8528644608062081,False,False
49_07_stomach,Metal_B,stomach,13.52,Detected,no,0.6433603618185632,12.617135539193791,True,True
49_11_muscle,Metal_B,muscle,0.06,BLOD,no,0.6433603618185632,-0.8428644608062081,False,False
49_11_liver,Metal_B,liver,0.66,Detected,no,0.6433603618185632,-0.24286446080620816,False,False
49_11_inksac,Metal_B,inksac,0.06,BLOD,no,0.6433603618185632,-0.8428644608062081,False,False
49_11_stomach,Metal_B,stomach,7.97,Detected,no,0.6433603618185632,7.067135539193791,False,False
49_12_muscle,Metal_B,muscle,0.06,BLOD,no,0.6433603618185632,-0.8428644608062081,False,False
49_12_liver,Metal_B,liver,0.56,Detected,no,0.6433603618185632,-0.34286446080620814,False,False
49_12_inksac,Metal_B,inksac,0.06,BLOD,no,0.6433603618185632,-0.8428644608062081,False,False
49_12_stomach,Metal_B,stomach,5.72,Detected,no,0.6433603618185632,4.817135539193791,False,False
49_15_muscle,Metal_B,muscle,0.06,BLOD,no,0.6433603618185632,-0.8428644608062081,False,False
49_15_liver,Metal_B,liver,0.52,Detected,no,0.6433603618185632,-0.3828644608062082,False,False
49_15_inksac,Metal_B,inksac,0.06,BLOD,no,0.6433603618185632,-0.8428644608062081,False,False
49_15_stomach,Metal_B,stomach,5.0,Detected,no,0.6433603618185632,4.097135539193792,False,False
49_10_muscle,Metal_B,muscle,0.06,BLOD,no,0.6433603618185632,-0.8428644608062081,False,False
49_13_muscle,Metal_B,muscle,0.06,BLOD,no,0.6433603618185632,-0.8428644608062081,False,False
49_10_liver,Metal_B,liver,0.84,Detected,no,0.6433603618185632,-0.06286446080620822,False,False
49_13_liver,Metal_B,liver,0.54,Detected,no,0.6433603618185632,-0.36286446080620816,False,False
49_10_inksac,Metal_B,inksac,0.06,BLOD,no,0.6433603618185632,-0.8428644608062081,False,False
49_13_inksac,Metal_B,inksac,0.05,BLOD,no,0.6433603618185632,-0.8528644608062081,False,False
49_10_stomach,Metal_B,stomach,9.17,Detected,no,0.6433603618185632,8.267135539193792,False,False
49_13_stomach,Metal_B,stomach,6.96,Detected,no,0.6433603618185632,6.0571355391937916,False,False
49_08_muscle,Metal_B,muscle,0.06,BLOD,no,0.6433603618185632,-0.8428644608062081,False,False
49_08_liver,Metal_B,liver,0.31,Detected,no,0.6433603618185632,-0.5928644608062081,False,False
49_08_inksac,Metal_B,inksac,0.06,BLOD,no,0.6433603618185632,-0.8428644608062081,False,False
49_08_stomach,Metal_B,stomach,7.52,Detected,no,0.6433603618185632,6.617135539193791,False,False
60_10_muscle,Metal_B,muscle,0.39,BLOD,no,0.6343839888738564,-0.4958600727846836,False,False
60_10_liver,Metal_B,liver,0.41,BLOD,no,0.6343839888738564,-0.4758600727846836,False,False
60_10_stomach,Metal_B,stomach,0.35,Detected,no,0.6343839888738564,-0.5358600727846836,False,False
49_06_muscle,Metal_B,muscle,0.06,BLOD,no,0.6433603618185632,-0.8428644608062081,False,False
49_06_liver,Metal_B,liver,0.74,Detected,no,0.6433603618185632,-0.1628644608062082,False,False
49_06_inksac,Metal_B,inksac,0.06,BLOD,no,0.6433603618185632,-0.8428644608062081,False,False
49_06_stomach,Metal_B,stomach,0.08,Detected,no,0.6433603618185632,-0.8228644608062082,False,False
60_09_muscle,Metal_B,muscle,0.4,BLOD,no,0.6343839888738564,-0.48586007278468357,False,False
60_09_liver,Metal_B,liver,0.41,BLOD,no,0.6343839888738564,-0.4758600727846836,False,False
60_09_inksac,Metal_B,inksac,0.06,BLOD,no,0.6343839888738564,-0.8258600727846837,False,False
60_09_stomach,Metal_B,stomach,8.18,Detected,no,0.6343839888738564,7.2941399272153165,False,False
49_09_muscle,Metal_B,muscle,0.06,BLOD,no,0.6433603618185632,-0.8428644608062081,False,False
49_09_liver,Metal_B,liver,0.85,Detected,no,0.6433603618185632,-0.05286446080620821,False,False
49_09_inksac,Metal_B,inksac,0.06,BLOD,no,0.6433603618185632,-0.8428644608062081,False,False
49_09_stomach,Metal_B,stomach,6.24,Detected,no,0.6433603618185632,5.337135539193792,False,False
65_07_muscle,Metal_B,muscle,0.4,BLOD,no,0.6416020382761956,-0.49952154924815795,False,False
65_07_liver,Metal_B,liver,0.37,BLOD,no,0.6416020382761956,-0.529521549248158,False,False
65_07_inksac,Metal_B,inksac,0.06,BLOD,no,0.6416020382761956,-0.839521549248158,False,False
65_07_stomach,Metal_B,stomach,9.32,Detected,no,0.6416020382761956,8.420478450751842,True,True
65_06_muscle,Metal_B,muscle,0.38,BLOD,no,0.6416020382761956,-0.519521549248158,False,False
65_06_liver,Metal_B,liver,0.39,BLOD,no,0.6416020382761956,-0.509521549248158,False,False
65_06_inksac,Metal_B,inksac,0.06,BLOD,no,0.6416020382761956,-0.839521549248158,False,False
65_06_stomach,Metal_B,stomach,3.94,Detected,no,0.6416020382761956,3.040478450751842,False,False
65_08_muscle,Metal_B,muscle,0.35,BLOD,no,0.6416020382761956,-0.549521549248158,False,False
65_08_liver,Metal_B,liver,0.38,BLOD,no,0.6416020382761956,-0.519521549248158,False,False
65_08_stomach,Metal_B,stomach,1.68,Detected,no,0.6416020382761956,0.780478450751842,False,False
60_08_muscle,Metal_B,muscle,0.4,BLOD,no,0.6343839888738564,-0.48586007278468357,False,False
60_08_liver,Metal_B,liver,0.41,BLOD,no,0.6343839888738564,-0.4758600727846836,False,False
60_08_inksac,Metal_B,inksac,0.12,BLOD,no,0.6343839888738564,-0.7658600727846836,False,False
60_08_stomach,Metal_B,stomach,1.57,Detected,no,0.6343839888738564,0.6841399272153165,False,False
60_12_muscle,Metal_B,muscle,0.4,BLOD,no,0.6343839888738564,-0.48586007278468357,False,False
60_12_liver,Metal_B,liver,0.4,BLOD,no,0.6343839888738564,-0.48586007278468357,False,False
60_12_inksac,Metal_B,inksac,0.06,BLOD,no,0.6343839888738564,-0.8258600727846837,False,False
60_12_stomach,Metal_B,stomach,6.62,Detected,no,0.6343839888738564,5.734139927215317,False,False
60_01_muscle,Metal_B,muscle,0.4,BLOD,no,0.6343839888738564,-0.48586007278468357,False,False
60_01_liver,Metal_B,liver,0.38,BLOD,no,0.6343839888738564,-0.5058600727846836,False,False
60_01_inksac,Metal_B,inksac,0.12,BLOD,no,0.6343839888738564,-0.7658600727846836,False,False
60_01_stomach,Metal_B,stomach,4.23,Detected,no,0.6343839888738564,3.3441399272153167,False,False
65_01_muscle,Metal_B,muscle,0.38,BLOD,no,0.6416020382761956,-0.519521549248158,False,False
65_01_liver,Metal_B,liver,0.4,BLOD,no,0.6416020382761956,-0.49952154924815795,False,False
65_01_stomach,Metal_B,stomach,6.07,Detected,no,0.6416020382761956,5.170478450751842,False,False
28_12_muscle,Metal_B,muscle,0.04,BLOD,no,0.6758733769958734,-0.925749066478098,False,False
28_12_liver,Metal_B,liver,0.9,Detected,no,0.6758733769958734,-0.06574906647809797,False,False
28_12_stomach,Metal_B,stomach,6.22,Detected,no,0.6758733769958734,5.254250933521901,False,False
65_15_muscle,Metal_B,muscle,0.42,BLOD,no,0.6416020382761956,-0.479521549248158,False,False
65_15_liver,Metal_B,liver,0.42,BLOD,no,0.6416020382761956,-0.479521549248158,False,False
65_15_inksac,Metal_B,inksac,0.06,BLOD,no,0.6416020382761956,-0.839521549248158,False,False
65_15_stomach,Metal_B,stomach,5.76,Detected,no,0.6416020382761956,4.860478450751842,False,False
65_09_muscle,Metal_B,muscle,0.37,BLOD,no,0.6416020382761956,-0.529521549248158,False,False
65_09_liver,Metal_B,liver,0.4,BLOD,no,0.6416020382761956,-0.49952154924815795,False,False
65_09_inksac,Metal_B,inksac,0.06,BLOD,no,0.6416020382761956,-0.839521549248158,False,False
65_09_stomach,Metal_B,stomach,0.05,BLOD,no,0.6416020382761956,-0.8495215492481579,False,False
65_02_muscle,Metal_B,muscle,0.42,BLOD,no,0.6416020382761956,-0.479521549248158,False,False
65_12_muscle,Metal_B,muscle,0.37,BLOD,no,0.6416020382761956,-0.529521549248158,False,False
65_02_liver,Metal_B,liver,0.4,BLOD,no,0.6416020382761956,-0.49952154924815795,False,False
65_12_liver,Metal_B,liver,0.35,BLOD,no,0.6416020382761956,-0.549521549248158,False,False
65_02_inksac,Metal_B,inksac,0.06,BLOD,no,0.6416020382761956,-0.839521549248158,False,False
65_12_inksac,Metal_B,inksac,0.06,BLOD,no,0.6416020382761956,-0.839521549248158,False,False
65_02_stomach,Metal_B,stomach,9.8,Detected,no,0.6416020382761956,8.900478450751843,True,True
65_12_stomach,Metal_B,stomach,6.52,Detected,no,0.6416020382761956,5.6204784507518415,False,False
60_11_muscle,Metal_B,muscle,0.39,BLOD,no,0.6343839888738564,-0.4958600727846836,False,False
60_11_liver,Metal_B,liver,0.39,BLOD,no,0.6343839888738564,-0.4958600727846836,False,False
60_11_inksac,Metal_B,inksac,0.05,BLOD,no,0.6343839888738564,-0.8358600727846835,False,False
60_11_stomach,Metal_B,stomach,7.14,Detected,no,0.6343839888738564,6.254139927215316,False,False
60_14_muscle,Metal_B,muscle,0.38,BLOD,no,0.6343839888738564,-0.5058600727846836,False,False
60_14_liver,Metal_B,liver,0.41,BLOD,no,0.6343839888738564,-0.4758600727846836,False,False
60_14_inksac,Metal_B,inksac,0.06,BLOD,no,0.6343839888738564,-0.8258600727846837,False,False
60_14_stomach,Metal_B,stomach,5.26,Detected,no,0.6343839888738564,4.3741399272153165,False,False
60_05_muscle,Metal_B,muscle,0.41,BLOD,no,0.6343839888738564,-0.4758600727846836,False,False
60_05_liver,Metal_B,liver,0.36,BLOD,no,0.6343839888738564,-0.5258600727846836,False,False
60_05_inksac,Metal_B,inksac,0.12,BLOD,no,0.6343839888738564,-0.7658600727846836,False,False
60_05_stomach,Metal_B,stomach,4.19,Detected,no,0.6343839888738564,3.3041399272153167,False,False
65_11_muscle,Metal_B,muscle,0.41,BLOD,no,0.6416020382761956,-0.489521549248158,False,False
65_11_liver,Metal_B,liver,0.4,BLOD,no,0.6416020382761956,-0.49952154924815795,False,False
65_11_inksac,Metal_B,inksac,0.06,BLOD,no,0.6416020382761956,-0.839521549248158,False,False
65_11_stomach,Metal_B,stomach,5.35,Detected,no,0.6416020382761956,4.450478450751842,False,False
60_13_muscle,Metal_B,muscle,0.41,BLOD,no,0.6343839888738564,-0.4758600727846836,False,False
65_10_muscle,Metal_B,muscle,0.41,BLOD,no,0.6416020382761956,-0.489521549248158,False,False
60_13_liver,Metal_B,liver,0.4,BLOD,no,0.6343839888738564,-0.48586007278468357,False,False
65_10_liver,Metal_B,liver,0.35,BLOD,no,0.6416020382761956,-0.549521549248158,False,False
60_13_inksac,Metal_B,inksac,0.06,BLOD,no,0.6343839888738564,-0.8258600727846837,False,False
65_10_inksac,Metal_B,inksac,0.06,BLOD,no,0.6416020382761956,-0.839521549248158,False,False
60_13_stomach,Metal_B,stomach,4.84,Detected,no,0.6343839888738564,3.954139927215316,False,False
65_10_stomach,Metal_B,stomach,9.79,Detected,no,0.6416020382761956,8.890478450751841,True,True
60_07_muscle,Metal_B,muscle,0.38,BLOD,no,0.6343839888738564,-0.5058600727846836,False,False
60_07_liver,Metal_B,liver,0.4,BLOD,no,0.6343839888738564,-0.48586007278468357,False,False
60_07_stomach,Metal_B,stomach,6.38,Detected,no,0.6343839888738564,5.494139927215317,False,False
65_14_muscle,Metal_B,muscle,0.41,BLOD,no,0.6416020382761956,-0.489521549248158,False,False
65_14_liver,Metal_B,liver,0.39,BLOD,no,0.6416020382761956,-0.509521549248158,False,False
65_14_stomach,Metal_B,stomach,8.08,Detected,no,0.6416020382761956,7.180478450751842,False,False
28_04_muscle,Metal_B,muscle,0.04,BLOD,no,0.6758733769958734,-0.925749066478098,False,False
28_04_liver,Metal_B,liver,0.52,Detected,no,0.6758733769958734,-0.445749066478098,False,False
28_04_stomach,Metal_B,stomach,5.16,Detected,no,0.6758733769958734,4.194250933521902,False,False
60_02_muscle,Metal_B,muscle,0.41,BLOD,no,0.6343839888738564,-0.4758600727846836,False,False
60_02_liver,Metal_B,liver,0.42,BLOD,no,0.6343839888738564,-0.4658600727846836,False,False
60_02_inksac,Metal_B,inksac,0.06,BLOD,no,0.6343839888738564,-0.8258600727846837,False,False
60_02_stomach,Metal_B,stomach,0.08,Detected,no,0.6343839888738564,-0.8058600727846836,False,False
60_03_muscle,Metal_B,muscle,0.37,BLOD,no,0.6343839888738564,-0.5158600727846836,False,False
60_04_muscle,Metal_B,muscle,0.4,BLOD,no,0.6343839888738564,-0.48586007278468357,False,False
60_03_liver,Metal_B,liver,0.39,BLOD,no,0.6343839888738564,-0.4958600727846836,False,False
60_04_liver,Metal_B,liver,0.42,BLOD,no,0.6343839888738564,-0.4658600727846836,False,False
60_04_inksac,Metal_B,inksac,0.06,BLOD,no,0.6343839888738564,-0.8258600727846837,False,False
60_03_stomach,Metal_B,stomach,1.76,Detected,no,0.6343839888738564,0.8741399272153164,False,False
60_04_stomach,Metal_B,stomach,9.15,Detected,no,0.6343839888738564,8.264139927215316,False,False
47_12_muscle,Metal_B,muscle,0.06,BLOD,no,0.6433603618185632,-0.8428644608062081,False,False
47_12_liver,Metal_B,liver,0.83,Detected,no,0.6433603618185632,-0.07286446080620823,False,False
47_12_inksac,Metal_B,inksac,0.06,BLOD,no,0.6433603618185632,-0.8428644608062081,False,False
47_12_stomach,Metal_B,stomach,5.46,Detected,no,0.6433603618185632,4.5571355391937916,False,False
65_13_muscle,Metal_B,muscle,0.39,BLOD,no,0.6416020382761956,-0.509521549248158,False,False
65_13_liver,Metal_B,liver,0.39,BLOD,no,0.6416020382761956,-0.509521549248158,False,False
65_13_inksac,Metal_B,inksac,0.06,BLOD,no,0.6416020382761956,-0.839521549248158,False,False
65_13_stomach,Metal_B,stomach,1.81,Detected,no,0.6416020382761956,0.9104784507518421,False,False
60_06_muscle,Metal_B,muscle,0.41,BLOD,no,0.6343839888738564,-0.4758600727846836,False,False
60_06_liver,Metal_B,liver,0.41,BLOD,no,0.6343839888738564,-0.4758600727846836,False,False
60_06_inksac,Metal_B,inksac,0.06,BLOD,no,0.6343839888738564,-0.8258600727846837,False,False
60_06_stomach,Metal_B,stomach,3.13,Detected,no,0.6343839888738564,2.244139927215316,False,False
49_01_muscle,Metal_B,muscle,0.06,BLOD,no,0.6433603618185632,-0.8428644608062081,False,False
49_01_liver,Metal_B,liver,0.99,Detected,no,0.6433603618185632,0.0871355391937918,False,False
49_01_stomach,Metal_B,stomach,5.5,Detected,no,0.6433603618185632,4.597135539193792,False,False
26_15_muscle,Metal_B,muscle,0.04,BLOD,no,0.6433603618185632,-0.8628644608062082,False,False
26_15_liver,Metal_B,liver,0.72,Detected,no,0.6433603618185632,-0.18286446080620822,False,False
26_15_stomach,Metal_B,stomach,2.84,Detected,no,0.6433603618185632,1.9371355391937917,False,False
28_10_muscle,Metal_B,muscle,0.04,BLOD,no,0.6758733769958734,-0.925749066478098,False,False
28_10_liver,Metal_B,liver,0.34,Detected,no,0.6758733769958734,-0.625749066478098,False,False
28_10_stomach,Metal_B,stomach,9.48,Detected,no,0.6758733769958734,8.514250933521902,True,True
